产品名称,产品编号,整体尺寸,颜色版本,序号,物料编码,部件编号,物料名称,规格型号,材质,颜色,属性,数量
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,17,LGS834QSYHLWH,J2,LGS834顶部横杆右_组件,658x30x15mm,Q195,白砂纹,零件,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,18,LGS834QSZHLWH,J1,LGS834顶部横杆左,810x30x15mm,Q195,白砂纹,零件,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,19,BC458327186WH,Y06,LGS布抽46x32.5x18.7,460x325x187mm,MDF&无纺布,白色,零件,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,20,BCDB44831723WH,Z08,LGS布抽底板32.5x46,455x320x3mm,MDF&无纺布,白色,零件,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,21,PC221WH,S,排插带尾插,英规-2AC+1USB+1TypeC插座,ABS,白色,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,22,LGS834ZFXWH,无,中封箱,990×380×165mm,瓦楞纸,纸色,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,23,SCPPHJ505030,无,双层PP护角,50×50×30mm,PP,黑色,包材,8
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,24,ZHJ5050150,无,纸护角,50×50×150mm,瓦楞纸,纸色,包材,4
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,25,LGS834PM001,无,泡沫,"16kg,367×150×10mm",EPS泡沫,白色,包材,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,26,LGS834PM002,无,泡沫,"16kg,360×85×68mm",EPS泡沫,白色,包材,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,27,LGS834PM003,无,泡沫,"16kg,600×120×8mm",EPS泡沫,白色,包材,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,28,LGS834PM004,无,泡沫,"16kg,360×34×28mm",EPS泡沫,白色,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,29,LGS834PM005,无,泡沫,"16kg,660×310×10mm",EPS泡沫,白色,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,30,LGS834ZK,无,纸卡,单瓦850×60mm,瓦楞纸单瓦,纸色,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,31,LGS834SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,32,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,33,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,34,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,1,LNSLSD65254BZ,1,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,2,LNBS57253BZ,2,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,3,NLPLS6037BZ,3,M6x37内六角螺丝,M6x37mm,#10,镀锌,五金包,8+2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,4,NLPLS6022BZ,4,M6x22内六角螺丝,M6x22mm,#10,镀锌,五金包,24+2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,5,NLPLS6010BZ,5,M6x10内六角螺丝,M6x10mm,#10,镀锌,五金包,10+2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,6,BCLS129228WH,6,把手,129x22x8mm,PP&GF40,白色,五金包,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,7,ZGLS4010CZ,7,ST4x10圆头十字自攻螺丝,ST4x10mm,#10,镀锌,五金包,12+2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,8,SLPZLS6030WH,8,塑料膨胀螺丝,6x30mm,PP,镀锌,五金包,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,9,ZGLS3560BH,8,自攻螺丝,M3.5*60mm,#10,镀锌,五金包,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,10,TZJD629825WH,9,10-底脚,M6x10mm,PP&镀锌碳钢,白色,五金包,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,11,GSSNZGLS5040BH,10,ST5X38内六角过山丝,Ø5x38mm,#10,白色,五金包,4
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,12,NLDP15508020BH,11,尼龙垫片,外径15.5×内孔8.0×厚2.0mm,PP,白色,五金包,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,13,MS6030YS,12,6x30木榫,Ø6x30mm,木,木色,五金包,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834WH02S,350Dx1468Wx681Hmm,白色,14,PTZGLS6308BZ,13,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,镀锌,五金包,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,1,DD1350,R,1350-灯带,"DC12V, SMD5050, 1350mm",FPCB,黑泊板,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,2,DD1350,R1,自粘灯带固定卡扣,以实际为准,PP,本色,零件,5
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,3,LG05254BH,X01,254拉杆,Ø5x254mm,Q195,黑砂纹,零件,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,4,SLHGZZ002BH,BL,325mm布抽条左,325x25x23mm,PP&GF40,黑色,零件,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,5,SLHGZY002BH,BR,325mm布抽条右,325x25x23mm,PP&GF40,黑色,零件,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,6,ZJG150654BH,M,54底脚,70x15x15,Q195,黑砂纹,零件,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,7,LGS334XQYHLBH,G2,LGS334_434_834-底部横杆右-前_组件,708x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,8,LGS334XHYHLBH,F2,LGS334_434_834-底部横杆右-后_组件,708x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,9,LGS334XQZHLBH,G1,LGS334_434_834-底部横杆左-前,760x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,10,LGS334XHZHLBH,F1,LGS334_434_834-底部横杆左-后,760x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,11,LGS834ZYKBH,C,LGS834中框,391x335x15mm,Q195,黑砂纹,零件,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,12,LGS834YKBH,E,LGS834右侧框,659x335x15mm,Q195,黑砂纹,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,13,LGS834DB202BH,A1,LGS834右顶板,734x350x12mm,PB,黑色,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,14,LGS834CB201BH,A3,LGS834层板,714x350x12mm,Q195,黑色,零件,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,15,LGS834ZKBH,D,LGS834左侧框,659x335x15mm,Q195,黑砂纹,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,16,LGS834DB201BH,A2,LGS834左顶板,734x350x12mm,PB,黑色,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,17,LGS834QSYHLBH,J2,LGS834顶部横杆右_组件,658x30x15mm,Q195,黑砂纹,零件,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,18,LGS834QSZHLBH,J1,LGS834顶部横杆左,810x30x15mm,Q195,黑砂纹,零件,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,19,BC458327186BH,Y06,LGS布抽46x32.5x18.7,325x460x187mm,MDF&无纺布,黑色,零件,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,20,BCDB44831723BH,Z08,LGS布抽底板32.5x46,320x455x3mm,MDF&无纺布,黑色,零件,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,21,PC221BH,S,排插带尾插,英规-2AC+1USB+1TypeC插座,ABS,黑色,零件,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,22,LGS834ZFXBH,无,中封箱,990×380×165mm,瓦楞纸,纸色,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,23,SCPPHJ505030,无,双层PP护角,50×50×30mm,PP,黑色,包材,8
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,24,ZHJ5050150,无,纸护角,50×50×150mm,瓦楞纸,纸色,包材,4
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,25,LGS834PM001,无,泡沫,"16kg,367×150×10mm",EPS泡沫,白色,包材,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,26,LGS834PM002,无,泡沫,"16kg,360×85×68mm",EPS泡沫,白色,包材,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,27,LGS834PM003,无,泡沫,"16kg,600×120×8mm",EPS泡沫,白色,包材,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,28,LGS834PM004,无,泡沫,"16kg,360×34×28mm",EPS泡沫,白色,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,29,LGS834PM005,无,泡沫,"16kg,660×310×10mm",EPS泡沫,白色,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,30,LGS834ZK,无,纸卡,单瓦850×60mm,瓦楞纸单瓦,纸色,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,31,LGS834SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,32,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,33,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,34,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,1,LNSLSD65254BZ,1,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,2,LNBS57253BZ,2,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,3,NLPLS6037BH,3,M6x37内六角螺丝,M6x37mm,#10,黑色,五金包,8+2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,4,NLPLS6022BH,4,M6x22内六角螺丝,M6x22mm,#10,黑色,五金包,24+2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,5,NLPLS6010BH,5,M6x10内六角螺丝,M6x10mm,#10,黑色,五金包,10+2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,6,BCLS129228BH,6,把手,129x22x8mm,PP&GF40,黑色,五金包,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,7,ZGLS4010CZ,7,ST4x10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,12+2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,8,SLPZLS6030WH,8,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,9,ZGLS3560BH,8,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,10,TZJD629825BH,9,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,11,GSSNZGLS5040BH,10,ST5X38内六角过山丝,Ø5x38mm,#10,黑色,五金包,4
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,12,NLDP15508020BH,11,尼龙垫片,外径15.5×内孔8.0×厚2.0mm,PP,黑色,五金包,2
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,13,MS6030YS,12,6x30木榫,Ø6x30mm,木,木色,五金包,6
BOM - LGS834-3列3层开放层架带灯带电6抽斗柜-57inch,LGS834BH02S,350Dx1468Wx681Hmm,黑色,14,PTZGLS6308BH,13,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
