产品名称,产品编号,整体尺寸,颜色版本,序号,物料编码,部件编号,物料名称,规格型号,材质,颜色,属性,数量
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,21,ZHJ505085,无,纸护角,50×50×85mm,瓦楞纸,纸色,包材,4
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,22,LGS032ZK,无,纸卡,单瓦1100×60,瓦楞纸单瓦,纸色,包材,2
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,23,LGS032PM001,无,泡沫,"20Kg,325×85×8mm",EPS泡沫,白色,包材,2
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,24,LGS032PM002,无,泡沫,"16Kg,320×32×17mm",EPS泡沫,白色,包材,2
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,25,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,12
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,26,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,27,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,28,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,29,LGS032SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,1,TZJD629825BH,1,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,6
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,2,BCLS129228BH,2,把手,129x22x8mm,PP&GF40,黑色,五金包,6
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,3,NLPLS6022BZ,3,M6X22内六角螺丝,M6x22mm,#10,黑色,五金包,20+2
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,4,GSSNZGLS5040BZ,4,ST5X38内六角过山丝,Ø5x38mm,#10,黑色,五金包,4+1
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,5,NLPLS6010BZ,5,M6X10内六角螺丝,M6x10,#10,黑色,五金包,8+2
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,6,ZGLS4010CZ,6,ST4X10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,12+2
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,7,PTZGLS6308BZ,7,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,8,SLPZLS6030WH,8,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,9,ZGLS3560BH,8,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,10,LNSLSD65254BZ,9,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,11,LNBS57253BZ,10,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - 复古色3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032K101S,300Dx1138Wx681Hmm,复古色,12,NLDP15508020BH,11,尼龙垫片,外径15.5×内孔8.0×厚2.0mm,PP,黑色,五金包,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,1,PC221BH,S,排插带尾插,英规-2AC+1USB+1 Type C插座,ABS,黑色,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,2,LGS032DB101BH,A1,LGS032-S顶板,1138x300x12mm,PB,黑色,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,3,LGS032CBSBH,A2,LGS032-S-中层板,356x290x12mm,PB,黑色,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,4,LGS032CBXBH,A3,LGS032-S-底部层板,356x290x12mm,PB,黑色,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,5,SLHGZZ001BH,BL,280mm布抽条左,280x25x20mm,PP&GF40,黑色,零件,6
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,6,SLHGZY001BH,BR,280mm布抽条右,280x25x20mm,PP&GF40,黑色,零件,6
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,7,LGS032ZZKBH,C1,LGS032-S-中框左,584x290x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,8,LGS032YZKBH,C2,LGS032-S-中框右,584x290x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,9,LGS032ZKBH,D,LGS032-S-左侧框,657x290x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,10,LGS032YKBH,E,LGS032-S-右侧框,657x290x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,11,LGS032XHLBH,F,LGS032-S-底部横杆后,1098x31x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,12,LGS032XQHLBH,G,LGS032-S-底部横杆前,1098x31x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,13,LGS032SHLBH,J,LGS032-S-顶部横杆,356x15x15mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,14,ZJG150654BH,M,51底脚,65x15x15mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,15,LG05254BH,X01,254拉杆,Ø5x254mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,16,BC350282188BH,Y05,LGS布抽35x28x18.7,280x350x187mm,MDF&无纺布,黑色,零件,6
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,17,BCDB35027223BH,Z05,LGS布抽底板28X35,275x345x3mm,MDF&无纺布,黑色,零件,6
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,18,DD0310,R,310-灯带,DC12V，SMD5050，310mm,FPCB,黑泊板,零件,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,19,DD0310,R1,自粘灯带固定卡扣,以实际为准,PP,本色,零件,5
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,20,LGS032PKXBH,无,LGS032-平口箱,1185×335×110mm,瓦楞纸,纸色,包材,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,21,ZHJ505085,无,纸护角,50×50×85mm,瓦楞纸,纸色,包材,4
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,22,LGS032ZK,无,纸卡,单瓦1100×60,瓦楞纸单瓦,纸色,包材,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,23,LGS032PM001,无,泡沫,"20Kg,325×85×8mm",EPS泡沫,白色,包材,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,24,LGS032PM002,无,泡沫,"16Kg,320×32×17mm",EPS泡沫,白色,包材,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,25,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,12
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,26,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,27,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,28,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,29,LGS032SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,1,TZJD629825BH,1,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,6
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,2,BCLS129228BH,2,把手,129x22x8mm,PP&GF40,黑色,五金包,6
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,3,NLPLS6022BZ,3,M6X22内六角螺丝,M6x22mm,#10,黑色,五金包,20+2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,4,GSSNZGLS5040BZ,4,ST5X38内六角过山丝,Ø5x38mm,#10,黑色,五金包,4+1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,5,NLPLS6010BZ,5,M6X10内六角螺丝,M6x10,#10,黑色,五金包,8+2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,6,ZGLS4010CZ,6,ST4X10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,12+2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,7,PTZGLS6308BZ,7,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,8,SLPZLS6030WH,8,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,9,ZGLS3560BH,8,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,10,LNSLSD65254BZ,9,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,11,LNBS57253BZ,10,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - 烟墨黑3列3层6抽开放式带灯带电布抽电视柜-45inch,LGS032B101S,300Dx1138Wx681Hmm,黑色,12,NLDP15508020BH,11,尼龙垫片,外径15.5×内孔8.0×厚2.0mm,PP,黑色,五金包,2
