产品名称,产品编号,整体尺寸,颜色版本,序号,物料编码,部件编号,物料名称,规格型号,材质,颜色,属性,数量
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,17,LGS043XZQSLBH,L2,LGS043-S-底部竖杆前,198x15x15mm,Q195,黑砂纹,零件,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,18,LGS043XHLBH,F,LGS043-S-底部横杆,947x15x15mm,Q195,黑砂纹,零件,2
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,19,LGS043XZHSLBH,L1,LGS043-S-底部竖杆后,198x15x15mm,Q195,黑砂纹,零件,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,20,LGS043ZZKBH,C1,LGS043-S-中框左,657x335x15mm,Q195,黑砂纹,零件,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,21,LGS043ZHLBH,G,LGS043-S-中部横杆,947x15x15mm,Q195,黑砂纹,零件,2
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,22,LGS043ZKBH,D,LGS043-S-左侧框,657x335x15mm,Q195,黑砂纹,零件,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,23,LGS043SZKBH,I,LGS043-S-支撑框,335x158x15mm,Q195,黑砂纹,零件,2
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,24,LGS043CB101KD,A3,LGS043-S-层板,947x335x12mm,PB,复古色,零件,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,25,LGS043DB101KD,A2,LGS043-S-顶板左,869x350x12mm,PB,复古色,零件,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,26,LGS043ZFXKD,无,LGS043-中封箱,1040×380×150mm,瓦楞纸,纸色,包材,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,27,ZHJ5050135,无,纸护角,50×50×135mm,瓦楞纸,纸色,包材,4
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,28,LGS043ZK,无,纸卡,单瓦1010×60,瓦楞纸单瓦,纸色,包材,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,29,LGS043PM001,无,泡沫,"16Kg,350×85×35mm",EPS泡沫,白色,包材,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,30,LGS043PM002,无,泡沫,"16Kg,367×135×10mm",EPS泡沫,白色,包材,2
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,31,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,4
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,32,SCPPHJ505030,无,双层PP护角,50×50×30mm,PP,黑色,包材,4
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,33,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,34,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,35,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,36,LGS043SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,1,TZJD629825BH,1,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,8
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,2,BCLS129228BH,2,把手,129x22x8mm,PP&GF40,黑色,五金包,11
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,3,NLPLS6022BZ,3,M6X22内六角螺丝,M6x22mm,#10,黑色,五金包,42+2
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,4,ZGLS4010CZ,4,ST4X10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,22+2
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,5,PTZGLS6308BZ,5,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,6,GSSNZGLS5040BZ,6,ST5X38内六角过山丝,Ø5x38mm,#10,黑色,五金包,4
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,7,MS6030YS,7,6X30木榫,Ø6x30mm,木,本色,五金包,3
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,8,SLPZLS6030WH,8,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,9,ZGLS3560BH,8,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,10,LNSLSD65254BZ,9,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - 复古色4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043K101S,350Dx1738Wx679Hmm,复古色,11,LNBS57253BZ,10,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,1,PC221BH,S,排插带尾插,英规-2AC+1USB+1 Type C插座,ABS,黑色,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,2,LGS043SHLBH,J,LGS043-S-顶部横杆,947x15x15mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,3,DD0900,R,900-灯带,DC12V，SMD5050，900mm,FPCB,黑泊板,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,4,DD0900,R1,自粘灯带固定卡扣,以实际为准,PP,本色,零件,5
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,5,LGS043DB102BH,A1,LGS043-S-顶板右,869x350x12mm,PB,黑色,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,6,LGS043YZKBH,C2,LGS043-S-中框右,657x335x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,7,SLHGZZ002BH,BL,325mm布抽条左,325x25x20mm,PP&GF40,黑色,零件,11
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,8,LGS043YKBH,E,LGS043-S-右侧框,657x335x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,9,SLHGZY002BH,BR,325mm布抽条右,325x25x20mm,PP&GF40,黑色,零件,11
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,10,LGS043ZYKHLBH,K,LGS043-S-侧框横杆,356x15x15mm,Q195,黑砂纹,零件,4
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,11,BC350317188BH,Z06,LGS布抽底板32.5X35,320x345x3mm,MDF&无纺布,黑色,零件,6
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,12,BC350327188BH,Y14,LGS布抽35x32.5x18.7,325x350x187mm,MDF&无纺布,黑色,零件,6
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,13,BC300317188BH,Z03,LGS布抽底板32.5X30,320x295x3mm,MDF&无纺布,黑色,零件,3
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,14,BC300327188BH,Y15,LGS布抽30x32.5x14.8,325x300x148mm,MDF&无纺布,黑色,零件,3
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,15,BC460327188BH,Y06,LGS布抽46x32.5x18.7,325x460x187mm,MDF&无纺布,黑色,零件,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,16,BC460317188BH,Z08,LGS布抽底板32.5X46,320x455x3mm,MDF&无纺布,黑色,零件,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,17,LGS043XZQSLBH,L2,LGS043-S-底部竖杆前,198x15x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,18,LGS043XHLBH,F,LGS043-S-底部横杆,947x15x15mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,19,LGS043XZHSLBH,L1,LGS043-S-底部竖杆后,198x15x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,20,LGS043ZZKBH,C1,LGS043-S-中框左,657x335x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,21,LGS043ZHLBH,G,LGS043-S-中部横杆,947x15x15mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,22,LGS043ZKBH,D,LGS043-S-左侧框,657x335x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,23,LGS043SZKBH,I,LGS043-S-支撑框,335x158x15mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,24,LGS043CB101BH,A3,LGS043-S-层板,947x335x12mm,PB,黑色,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,25,LGS043DB101BH,A2,LGS043-S-顶板左,869x350x12mm,PB,黑色,零件,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,26,LGS043ZFXBH,无,LGS043-中封箱,1040×380×150mm,瓦楞纸,纸色,包材,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,27,ZHJ5050135,无,纸护角,50×50×135mm,瓦楞纸,纸色,包材,4
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,28,LGS043ZK,无,纸卡,单瓦1010×60,瓦楞纸单瓦,纸色,包材,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,29,LGS043PM001,无,泡沫,"16Kg,350×85×35mm",EPS泡沫,白色,包材,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,30,LGS043PM002,无,泡沫,"16Kg,367×135×10mm",EPS泡沫,白色,包材,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,31,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,4
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,32,SCPPHJ505030,无,双层PP护角,50×50×30mm,PP,黑色,包材,4
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,33,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,34,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,35,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,36,LGS043SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,1,TZJD629825BH,1,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,8
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,2,BCLS129228BH,2,把手,129x22x8mm,PP&GF40,黑色,五金包,11
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,3,NLPLS6022BZ,3,M6X22内六角螺丝,M6x22mm,#10,黑色,五金包,42+2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,4,ZGLS4010CZ,4,ST4X10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,22+2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,5,PTZGLS6308BZ,5,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,6,GSSNZGLS5040BZ,6,ST5X38内六角过山丝,Ø5x38mm,#10,黑色,五金包,4
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,7,MS6030YS,7,6X30木榫,Ø6x30mm,木,本色,五金包,3
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,8,SLPZLS6030WH,8,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,9,ZGLS3560BH,8,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,10,LNSLSD65254BZ,9,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - 烟墨黑4列3层11抽开放式带灯带电布抽电视柜-68inch,LGS043B101S,350Dx1738Wx679Hmm,黑色,11,LNBS57253BZ,10,L型内六角扳手,S3,#10,镀锌,五金包,1
