产品名称,产品编号,整体尺寸,颜色版本,序号,物料编码,部件编号,物料名称,规格型号,材质,颜色,属性,数量
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,24,LGS434DBHLWH,G,LGS434顶部横杆,706x15x15mm,Q195,白砂纹,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,25,BC338327166WH,Y11,LGS布抽34x32.5x16.8,340x325x168mm,MDF&无纺布,白色,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,26,BC458327186WH,Y06,LGS布抽46x32.5x18.7,460x325x187mm,MDF&无纺布,白色,零件,6
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,27,BCDB32831723WH,Z04,LGS布抽底板32.5x34,335x320x3mm,MDF&无纺布,白色,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,28,BCDB44831723WH,Z08,LGS布抽底板32.5x46,455x320x3mm,MDF&无纺布,白色,零件,6
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,29,PC221WH,S,排插带尾插,英规-2AC+1USB+1TypeC插座,ABS,白色,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,30,LGS434ZFXWH,无,中封箱,860×410×150mm,瓦楞纸,纸色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,31,ZHJ5050140,无,纸护角,50×50×140mm,瓦楞纸,纸色,包材,4
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,32,SCPPHJ505030,无,双层PP护角,50×50×30mm,PP,黑色,包材,4
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,33,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,4
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,34,LGS434PM001,无,泡沫,"20kg,395×140×10mm",EPS泡沫,白色,包材,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,35,LGS434PM002,无,泡沫,"16kg,385×54×20mm",EPS泡沫,白色,包材,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,36,LGS434PM003,无,泡沫,"16kg,700×50×10mm",EPS泡沫,白色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,37,LGS434PM004,无,泡沫,"16kg,360×30×18mm",EPS泡沫,白色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,38,LGS434PM005,无,泡沫,"16kg,610×310×6mm",EPS泡沫,白色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,39,LGS434ZK,无,纸卡,单瓦840×60mm,瓦楞纸单瓦,纸色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,40,LGS434SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,41,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,42,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,43,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,1,LNSLSD65254BZ,1,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,2,NLPLS6022BZ,2,M6x22内六角螺丝,M6x22mm,#10,镀锌,五金包,34+2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,3,NLPLS6010BZ,3,M6x10内六角螺丝,M6x10mm,#10,镀锌,五金包,12+2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,4,BCLS129228WH,4,把手,129x22x8mm,PP&GF40,白色,五金包,8
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,5,ZGLS4010CZ,5,ST4x10圆头十字自攻螺丝,ST4x10mm,#10,镀锌,五金包,16+2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,6,SLPZLS6030WH,6,塑料膨胀螺丝,6x30mm,PP,镀锌,五金包,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,7,ZGLS3560BH,6,自攻螺丝,M3.5*60mm,#10,镀锌,五金包,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,8,TZJD629825WH,7,10-底脚,M6x10mm,PP&镀锌碳钢,白色,五金包,6
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,9,NLDP15508020BH,8,尼龙垫片,外径15.5×内孔8.0×厚2.0mm,PP,白色,五金包,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,10,MS6030YS,9,6x30木榫,Ø6x30mm,木,木色,五金包,3
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,11,LNBS57253BZ,10,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434WH02S,350Dx1468Wx681Hmm,白色,12,PTZGLS6308BZ,11,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,镀锌,五金包,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,1,LG05254BH,X01,254拉杆,Ø5x254mm,Q195,黑砂纹,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,2,SLHGZZ002BH,BL,325mm布抽条左,325x25x23mm,PP&GF40,黑色,零件,8
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,3,SLHGZY002BH,BR,325mm布抽条右,325x25x23mm,PP&GF40,黑色,零件,8
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,4,ZJG150654BH,M,54底脚,70x15x15,Q195,黑砂纹,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,5,DD0650,R,650-灯带,"DC12V, SMD5050, 650mm",FPCB,黑泊板,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,6,DD0650,R1,自粘灯带固定卡扣,以实际为准,PP,本色,零件,5
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,7,LGS434XZQSLBH,L2,LGS333_334_433_434中竖梁-前,391x15x15mm,Q195,黑砂纹,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,8,LGS434XZHSLBH,L1,LGS333_334_433_434中竖梁-后,391x15x15mm,Q195,黑砂纹,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,9,LGS334XQYHLBH,K1,LGS334_434_834-底部横杆右-前_组件,708x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,10,LGS334XHYHLBH,K2,LGS334_434_834-底部横杆右-后_组件,708x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,11,LGS334XQZHLBH,J1,LGS334_434_834-底部横杆左-前,760x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,12,LGS334XHZHLBH,J2,LGS334_434_834-底部横杆左-后,760x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,13,LGS434YKBH,F,LGS334_434右侧框,659x335x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,14,LGS434ZKBH,E,LGS334_434左侧框,659x335x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,15,LGS434SQZHLDEPBH,T1,LGS434-中部横杆左-前_组件,754x31x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,16,LGS434SHZHLDEPBH,T2,LGS434-中部横杆左-后_组件,754x31x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,17,LGS434DB201BH,A,LGS434-左顶板,734x350x12mm,PB,黑色,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,18,LGS434SQYHLDEPBH,U1,LGS434中部横杆右-前,714x31x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,19,LGS434SHYHLDEPBH,U2,LGS434中部横杆右-后,714x31x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,20,LGS434DB202BH,C,LGS434右顶板,734x350x12mm,PB,黑色,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,21,LGS434CB101BH,D,LGS434层板,706x335x12mm,PB,黑色,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,22,LGS434SZKBH,I2,LGS434支撑框-右,335x178x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,23,LGS434SZKBH,I1,LGS434支撑框-左,335x178x15mm,Q195,黑砂纹,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,24,LGS434DBHLBH,G,LGS434顶部横杆,706x15x15mm,Q195,黑砂纹,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,25,BC338327166BH,Y11,LGS布抽34x32.5x16.8,325x340x168mm,MDF&无纺布,黑色,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,26,BC458327186BH,Y06,LGS布抽46x32.5x18.7,325x460x187mm,MDF&无纺布,黑色,零件,6
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,27,BCDB32831723BH,Z04,LGS布抽底板32.5x34,320x335x3mm,MDF&无纺布,黑色,零件,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,28,BCDB44831723BH,Z08,LGS布抽底板32.5x46,320x455x3mm,MDF&无纺布,黑色,零件,6
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,29,PC221BH,S,排插带尾插,英规-2AC+1USB+1TypeC插座,ABS,黑色,零件,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,30,LGS434ZFXBH,无,中封箱,860×410×150mm,瓦楞纸,纸色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,31,ZHJ5050140,无,纸护角,50×50×140mm,瓦楞纸,纸色,包材,4
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,32,SCPPHJ505030,无,双层PP护角,50×50×30mm,PP,黑色,包材,4
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,33,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,4
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,34,LGS434PM001,无,泡沫,"20kg,395×140×10mm",EPS泡沫,白色,包材,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,35,LGS434PM002,无,泡沫,"16kg,385×54×20mm",EPS泡沫,白色,包材,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,36,LGS434PM003,无,泡沫,"16kg,700×50×10mm",EPS泡沫,白色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,37,LGS434PM004,无,泡沫,"16kg,360×30×18mm",EPS泡沫,白色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,38,LGS434PM005,无,泡沫,"16kg,610×310×6mm",EPS泡沫,白色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,39,LGS434ZK,无,纸卡,单瓦840×60mm,瓦楞纸单瓦,纸色,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,40,LGS434SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,41,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,42,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,43,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,1,LNSLSD65254BZ,1,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,2,NLPLS6022BH,2,M6x22内六角螺丝,M6x22mm,#10,黑色,五金包,34+2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,3,NLPLS6010BH,3,M6x10内六角螺丝,M6x10mm,#10,黑色,五金包,12+2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,4,BCLS129228BH,4,把手,129x22x8mm,PP&GF40,黑色,五金包,8
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,5,ZGLS4010CZ,5,ST4x10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,16+2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,6,SLPZLS6030WH,6,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,7,ZGLS3560BH,6,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,8,TZJD629825BH,7,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,6
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,9,NLDP15508020BH,8,尼龙垫片,外径15.5×内孔8.0×厚2.0mm,PP,黑色,五金包,2
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,10,MS6030YS,9,6x30木榫,Ø6x30mm,木,木色,五金包,3
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,11,LNBS57253BZ,10,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - LGS434-3列3层灯电款开放空间8抽斗柜-57inch,LGS434BH02S,350Dx1468Wx681Hmm,黑色,12,PTZGLS6308BH,11,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
