产品名称,产品编号,整体尺寸,颜色版本,序号,物料编码,部件编号,物料名称,规格型号,材质,颜色,属性,数量
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,11,LGS131XHLBH,E,LGS231_131-底部横杆,556x15x15mm,Q195,黑砂纹,零件,2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,12,LGS131ZZKBHGK,C1,LGS421_420-S_231_131-左中框,576x335x15mm,Q195,黑砂纹,零件,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,13,LGS131CBZYKD,A3,LGS131-层板,472x335x12mm,PB,复古色,零件,2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,14,SLHGZZ002BH,BL,325mm布抽条左,325x25x20mm,PP&GF40,黑色,零件,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,15,LGS131CBZKD,A4,LGS231_131-中间层板,556x335x12mm,PB,复古色,零件,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,16,LGS131SHLBHGK,G,LGS231_131-顶部横杆后,556x15x15mm,Q195,黑砂纹,零件,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,17,LG05254BH,X01,254拉杆,Ø5x254mm,Q195,黑砂纹,零件,2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,18,LGS131DB101KD,A2,LGS131-左顶板,785x350x12mm,PB,复古色,零件,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,19,LGS131ZFXKD,无,LGS131-中封箱,875×380×140mm,瓦楞纸,纸色,包材,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,20,ZHJ5050125,无,纸护角,50×50×125mm,瓦楞纸,纸色,包材,4
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,21,LGS131ZK,无,纸卡,单瓦860×60,瓦楞纸单瓦,纸色,包材,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,22,LGS131PM001,无,泡沫,"16Kg,367×125×10mm",EPS泡沫,白色,包材,2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,23,LGS131PM002,无,泡沫,"16Kg,340×240×15mm",EPS泡沫,白色,包材,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,24,LGS131PM003,无,泡沫,"16Kg,340×320×35mm",EPS泡沫,白色,包材,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,25,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,4
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,26,SCPPHJ505030,无,双层PP护角,50×50×30mm,PP,黑色,包材,8
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,27,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,28,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,29,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,30,LGS131SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,1,TZJD629825BH,1,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,8
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,2,BCLS129228BH,2,把手,129x22x8mm,PP&GF40,黑色,五金包,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,3,NLPLS6022BZ,3,M6X22内六角螺丝,M6x22mm,#10,黑色,五金包,16+2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,4,GSSNZGLS5040BZ,4,ST5X38内六角过山丝,Ø5x38mm,#10,黑色,五金包,12+2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,5,NLPLS6010BZ,5,M6X10内六角螺丝,M6x10,#10,黑色,五金包,8+2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,6,ZGLS4010CZ,6,ST4X10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,7,PTZGLS6308BZ,7,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,8,SLPZLS6030WH,8,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,9,ZGLS3560BH,8,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,10,LNSLSD65254BZ,9,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,11,LNBS57253BZ,10,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - 复古色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131K101S,350Dx1570Wx598Hmm,复古色,12,MS6030YS,11,6X30木榫,Ø6x30mm,木,本色,五金包,3
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,1,PC221WH,S,排插带尾插,英规-2AC+1USB+1 Type C插座,ABS,白色,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,2,LGS131DB102WH,A1,LGS131-右顶板,785x350x12mm,PB,白色,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,3,DD1500,R,1500-灯带,DC12V，SMD5050，1500mm,FPCB,黑泊板,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,4,DD1500,R1,自粘灯带固定卡扣,以实际为准,PP,本色,零件,5
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,5,LGS131SHLWH,F,LGS231_131-顶部横杆前,556x15x15mm,Q195,白砂纹,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,6,LGS131ZYKWH,D,LGS421_420-S_231_131-左右侧框,576x335x15mm,Q195,白砂纹,零件,2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,7,LGS131YZKWHGK,C2,LGS421_420-S_231_131-右中框,576x335x15mm,Q195,白砂纹,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,8,SLHGZY002WH,BR,325mm布抽条右,325x25x20mm,PP&GF40,白色,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,9,BCDB55031723WH,Z09,LGS布抽底板32.5X55,320x545x3mm,MDF&无纺布,白色,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,10,BC5503327188WH,Y08,LGS布抽55x32.5x18.7,325x550x187mm,MDF&无纺布,白色,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,11,LGS131XHLWH,E,LGS231_131-底部横杆,556x15x15mm,Q195,白砂纹,零件,2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,12,LGS131ZZKWHGK,C1,LGS421_420-S_231_131-左中框,576x335x15mm,Q195,白砂纹,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,13,LGS131CBZYWH,A3,LGS131-层板,472x335x12mm,PB,白色,零件,2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,14,SLHGZZ002WH,BL,325mm布抽条左,325x25x20mm,PP&GF40,白色,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,15,LGS131CBZWH,A4,LGS231_131-中间层板,556x335x12mm,PB,白色,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,16,LGS131SHLWHGK,G,LGS231_131-顶部横杆后,556x15x15mm,Q195,白砂纹,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,17,LG05254WH,X01,254拉杆,Ø5x254mm,Q195,白砂纹,零件,2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,18,LGS131DB101WH,A2,LGS131-左顶板,785x350x12mm,PB,白色,零件,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,19,LGS131ZFXWH,无,LGS131-中封箱,875×380×140mm,瓦楞纸,纸色,包材,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,20,ZHJ5050125,无,纸护角,50×50×125mm,瓦楞纸,纸色,包材,4
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,21,LGS131ZK,无,纸卡,单瓦860×60,瓦楞纸单瓦,纸色,包材,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,22,LGS131PM001,无,泡沫,"16Kg,367×125×10mm",EPS泡沫,白色,包材,2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,23,LGS131PM002,无,泡沫,"16Kg,340×240×15mm",EPS泡沫,白色,包材,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,24,LGS131PM003,无,泡沫,"16Kg,340×320×35mm",EPS泡沫,白色,包材,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,25,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,4
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,26,SCPPHJ505030,无,双层PP护角,50×50×30mm,PP,黑色,包材,8
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,27,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,28,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,29,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,30,LGS131SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,1,TZJD629825BH,1,10-底脚,M6x10mm,PP&镀锌碳钢,白色,五金包,8
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,2,BCLS129228BH,2,把手,129x22x8mm,PP&GF40,白色,五金包,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,3,NLPLS6022BZ,3,M6X22内六角螺丝,M6x22mm,#10,镀锌,五金包,16+2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,4,GSSNZGLS5040BZ,4,ST5X38内六角过山丝,Ø5x38mm,#10,镀锌,五金包,12+2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,5,NLPLS6010BZ,5,M6X10内六角螺丝,M6x10,#10,镀锌,五金包,8+2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,6,ZGLS4010CZ,6,ST4X10圆头十字自攻螺丝,ST4x10mm,#10,镀锌,五金包,2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,7,PTZGLS6308BZ,7,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,镀锌,五金包,2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,8,SLPZLS6030WH,8,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,9,ZGLS3560BH,8,自攻螺丝,M3.5*60mm,#10,镀锌,五金包,2
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,10,LNSLSD65254BZ,9,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,11,LNBS57253BZ,10,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - 云白色3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131W101S,350Dx1570Wx598Hmm,白色,12,MS6030YS,11,6X30木榫,Ø6x30mm,木,本色,五金包,3
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,1,PC221BH,S,排插带尾插,英规-2AC+1USB+1 Type C插座,ABS,黑色,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,2,LGS131DB102BH,A1,LGS131-右顶板,785x350x12mm,PB,黑色,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,3,DD1500,R,1500-灯带,DC12V，SMD5050，1500mm,FPCB,黑泊板,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,4,DD1500,R1,自粘灯带固定卡扣,以实际为准,PP,本色,零件,5
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,5,LGS131SHLBH,F,LGS231_131-顶部横杆前,556x15x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,6,LGS131ZYKBH,D,LGS421_420-S_231_131-左右侧框,576x335x15mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,7,LGS131YZKBHGK,C2,LGS421_420-S_231_131-右中框,576x335x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,8,SLHGZY002BH,BR,325mm布抽条右,325x25x20mm,PP&GF40,黑色,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,9,BCDB55031723BH,Z09,LGS布抽底板32.5X55,320x545x3mm,MDF&无纺布,黑色,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,10,BC550327188BH,Y08,LGS布抽55x32.5x18.7,325x550x187mm,MDF&无纺布,黑色,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,11,LGS131XHLBH,E,LGS231_131-底部横杆,556x15x15mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,12,LGS131ZZKBHGK,C1,LGS421_420-S_231_131-左中框,576x335x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,13,LGS131CBZYBH,A3,LGS131-层板,472x335x12mm,PB,黑色,零件,2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,14,SLHGZZ002BH,BL,325mm布抽条左,325x25x20mm,PP&GF40,黑色,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,15,LGS131CBZBH,A4,LGS231_131-中间层板,556x335x12mm,PB,黑色,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,16,LGS131SHLBHGK,G,LGS231_131-顶部横杆后,556x15x15mm,Q195,黑砂纹,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,17,LG05254BH,X01,254拉杆,Ø5x254mm,Q195,黑砂纹,零件,2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,18,LGS131DB101BH,A2,LGS131-左顶板,785x350x12mm,PB,黑色,零件,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,19,LGS131ZFXBH,无,LGS131-中封箱,875×380×140mm,瓦楞纸,纸色,包材,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,20,ZHJ5050125,无,纸护角,50×50×125mm,瓦楞纸,纸色,包材,4
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,21,LGS131ZK,无,纸卡,单瓦860×60,瓦楞纸单瓦,纸色,包材,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,22,LGS131PM001,无,泡沫,"16Kg,367×125×10mm",EPS泡沫,白色,包材,2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,23,LGS131PM002,无,泡沫,"16Kg,340×240×15mm",EPS泡沫,白色,包材,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,24,LGS131PM003,无,泡沫,"16Kg,340×320×35mm",EPS泡沫,白色,包材,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,25,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,4
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,26,SCPPHJ505030,无,双层PP护角,50×50×30mm,PP,黑色,包材,8
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,27,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,28,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,29,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,30,LGS131SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,1,TZJD629825BH,1,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,8
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,2,BCLS129228BH,2,把手,129x22x8mm,PP&GF40,黑色,五金包,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,3,NLPLS6022BZ,3,M6X22内六角螺丝,M6x22mm,#10,黑色,五金包,16+2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,4,GSSNZGLS5040BZ,4,ST5X38内六角过山丝,Ø5x38mm,#10,黑色,五金包,12+2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,5,NLPLS6010BZ,5,M6X10内六角螺丝,M6x10,#10,黑色,五金包,8+2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,6,ZGLS4010CZ,6,ST4X10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,7,PTZGLS6308BZ,7,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,8,SLPZLS6030WH,8,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,9,ZGLS3560BH,8,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,10,LNSLSD65254BZ,9,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,11,LNBS57253BZ,10,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - 烟墨黑3列2层1抽开放式带灯带电布抽电视柜-63inch,LGS131B101S,350Dx1570Wx598Hmm,黑色,12,MS6030YS,11,6X30木榫,Ø6x30mm,木,本色,五金包,3
