产品名称,产品编号,整体尺寸,颜色版本,序号,物料编码,部件编号,物料名称,规格型号,材质,颜色,属性,数量
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,23,LGS833PM003,无,泡沫,"20kg,90×50×7mm",EPS泡沫,白色,包材,4
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,24,LGS833ZK,无,纸卡,单瓦1100×60mm,瓦楞纸单瓦,纸色,包材,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,25,LGS833SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,26,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,27,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,28,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,1,LNSLSD65254BZ,1,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,2,LNBS57253BZ,2,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,3,NLPLS6022BH,3,M6x22内六角螺丝,M6x22mm,#10,黑色,五金包,24+2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,4,NLPLS6010BH,4,M6x10内六角螺丝,M6x10mm,#10,黑色,五金包,4+1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,5,BCLS129228BH,5,把手,129x22x8mm,PP&GF40,黑色,五金包,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,6,ZGLS4010CZ,6,ST4x10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,12+2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,7,SLPZLS6030WH,7,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,8,ZGLS3560BH,7,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,9,TZJD629825BH,8,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,10,NLDP15508020BH,9,尼龙垫片,外径15.5×内孔8.0×厚2.0mm,PP,黑色,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,11,GSSNZGLS5040BH,10,ST5X38内六角过山丝,Ø5x38mm,#10,黑色,五金包,4
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833KD02S,300Dx1138Wx681Hmm,复古色,12,PTZGLS6308BH,11,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,1,DD1050,R,1050-灯带,"DC12V, SMD5050, 1050mm",FPCB,黑泊板,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,2,DD1050,R1,自粘灯带固定卡扣,以实际为准,PP,白色,零件,5
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,3,LG05254WH,X01,254拉杆,Ø5x254mm,Q195,白砂纹,零件,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,4,SLHGZZ001WH,BL,280mm布抽条左,280x25x23mm,PP&GF40,白色,零件,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,5,SLHGZY001WH,BR,280mm布抽条右,280x25x23mm,PP&GF40,白色,零件,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,6,ZJG150654WH,M,54底脚,70x15x15,Q195,白砂纹,零件,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,7,LGS333XQHLWH,G,LGS333_433_733_833底部横杆前,1098x15x15mm,Q195,白砂纹,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,8,LGS333XHHLWH,F,LGS333_433_733_833底部横杆后,1098x15x15mm,Q195,白砂纹,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,9,LGS833CB101WH,A2,LGS833-层板,1098x300x12mm,PB,白色,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,10,LGS833DB101WH,A1,LGS833-顶面板,1138x300x12mm,PB,白色,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,11,LGS833ZYKWH,C,LGS833中框,391x290x15mm,Q195,白砂纹,零件,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,12,LGS833YKWH,E,LGS833右侧框,659x290x15mm,Q195,白砂纹,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,13,LGS833ZKWH,D,LGS833左侧框,659x290x15mm,Q195,白砂纹,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,14,LGS833SQHLWH,J,LGS833顶部横杆,1098x15x15mm,Q195,白砂纹,零件,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,15,BC348282186WH,Y05,LGS布抽35x28x18.7,280x350x187mm,MDF&无纺布,白色,零件,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,16,BCDB33827223WH,Z05,LGS布抽底板28x35,275x345x3mm,MDF&无纺布,白色,零件,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,17,PC221WH,S,排插带尾插,英规-2AC+1USB+1TypeC插座,ABS,白色,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,18,LGS833PKXWH,无,平口箱,1185×330×110mm,瓦楞纸,纸色,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,19,ZHJ5050100,无,纸护角,50×50×100mm,瓦楞纸,纸色,包材,4
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,20,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,8
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,21,LGS833PM001,无,泡沫,"20kg,320×100×8mm",EPS泡沫,白色,包材,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,22,LGS833PM002,无,泡沫,"16kg,300×35×20mm",EPS泡沫,白色,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,23,LGS833PM003,无,泡沫,"20kg,90×50×7mm",EPS泡沫,白色,包材,4
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,24,LGS833ZK,无,纸卡,单瓦1100×60mm,瓦楞纸单瓦,纸色,包材,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,25,LGS833SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,26,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,27,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,28,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,1,LNSLSD65254BZ,1,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,2,LNBS57253BZ,2,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,3,NLPLS6022BZ,3,M6x22内六角螺丝,M6x22mm,#10,镀锌,五金包,24+2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,4,NLPLS6010BZ,4,M6x10内六角螺丝,M6x10mm,#10,镀锌,五金包,4+1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,5,BCLS129228WH,5,把手,129x22x8mm,PP&GF40,白色,五金包,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,6,ZGLS4010CZ,6,ST4x10圆头十字自攻螺丝,ST4x10mm,#10,镀锌,五金包,12+2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,7,SLPZLS6030WH,7,塑料膨胀螺丝,6x30mm,PP,镀锌,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,8,ZGLS3560BH,7,自攻螺丝,M3.5*60mm,#10,镀锌,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,9,TZJD629825WH,8,10-底脚,M6x10mm,PP&镀锌碳钢,白色,五金包,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,10,NLDP15508020BH,9,尼龙垫片,外径15.5×内孔8.0×厚2.0mm,PP,白色,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,11,GSSNZGLS5040BH,10,ST5X38内六角过山丝,Ø5x38mm,#10,白色,五金包,4
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833WH02S,300Dx1138Wx681Hmm,白色,12,PTZGLS6308BZ,11,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,镀锌,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,1,DD1050,R,1050-灯带,"DC12V, SMD5050, 1050mm",FPCB,黑泊板,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,2,DD1050,R1,自粘灯带固定卡扣,以实际为准,PP,本色,零件,5
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,3,LG05254BH,X01,254拉杆,Ø5x254mm,Q195,黑砂纹,零件,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,4,SLHGZZ001BH,BL,280mm布抽条左,280x25x23mm,PP&GF40,黑色,零件,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,5,SLHGZY001BH,BR,280mm布抽条右,280x25x23mm,PP&GF40,黑色,零件,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,6,ZJG150654BH,M,54底脚,70x15x15,Q195,黑砂纹,零件,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,7,LGS333XQHLBH,G,LGS333_433_733_833底部横杆前,1098x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,8,LGS333XHHLBH,F,LGS333_433_733_833底部横杆后,1098x15x15mm,Q195,黑砂纹,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,9,LGS833CB101BH,A2,LGS833-层板,1098x300x12mm,PB,黑色,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,10,LGS833DB101BH,A1,LGS833-顶面板,1138x300x12mm,PB,黑色,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,11,LGS833ZYKBH,C,LGS833中框,391x290x15mm,Q195,黑砂纹,零件,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,12,LGS833YKBH,E,LGS833右侧框,659x290x15mm,Q195,黑砂纹,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,13,LGS833ZKBH,D,LGS833左侧框,659x290x15mm,Q195,黑砂纹,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,14,LGS833SQHLBH,J,LGS833顶部横杆,1098x15x15mm,Q195,黑砂纹,零件,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,15,BC348282186BH,Y05,LGS布抽35x28x18.7,280x350x187mm,MDF&无纺布,黑色,零件,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,16,BCDB33827223BH,Z05,LGS布抽底板28x35,275x345x3mm,MDF&无纺布,黑色,零件,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,17,PC221BH,S,排插带尾插,英规-2AC+1USB+1TypeC插座,ABS,黑色,零件,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,18,LGS833PKXBH,无,平口箱,1185×330×110mm,瓦楞纸,纸色,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,19,ZHJ5050100,无,纸护角,50×50×100mm,瓦楞纸,纸色,包材,4
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,20,PPHJ1285,无,PP护角,"内径高12mm,边厚度8.5mm",PP,黑色,包材,8
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,21,LGS833PM001,无,泡沫,"20kg,320×100×8mm",EPS泡沫,白色,包材,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,22,LGS833PM002,无,泡沫,"16kg,300×35×20mm",EPS泡沫,白色,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,23,LGS833PM003,无,泡沫,"20kg,90×50×7mm",EPS泡沫,白色,包材,4
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,24,LGS833ZK,无,纸卡,单瓦1100×60mm,瓦楞纸单瓦,纸色,包材,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,25,LGS833SMS,无,说明书,A4,铜版纸,黑白,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,26,XHBBL010,无,序号标BL,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,27,XHBBR010,无,序号标BR,∅10mm,不干胶纸,白底黑字,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,28,JGB120052,无,警告标,120×52mm,不干胶纸,按样,包材,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,1,LNSLSD65254BZ,1,L型内六角带十字螺丝刀,S4,#10,镀锌,五金包,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,2,LNBS57253BZ,2,L型内六角扳手,S3,#10,镀锌,五金包,1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,3,NLPLS6022BH,3,M6x22内六角螺丝,M6x22mm,#10,黑色,五金包,24+2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,4,NLPLS6010BH,4,M6x10内六角螺丝,M6x10mm,#10,黑色,五金包,4+1
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,5,BCLS129228BH,5,把手,129x22x8mm,PP&GF40,黑色,五金包,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,6,ZGLS4010CZ,6,ST4x10圆头十字自攻螺丝,ST4x10mm,#10,黑色,五金包,12+2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,7,SLPZLS6030WH,7,塑料膨胀螺丝,6x30mm,PP,白色,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,8,ZGLS3560BH,7,自攻螺丝,M3.5*60mm,#10,黑色,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,9,TZJD629825BH,8,10-底脚,M6x10mm,PP&镀锌碳钢,黑色,五金包,6
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,10,NLDP15508020BH,9,尼龙垫片,外径15.5×内孔8.0×厚2.0mm,PP,黑色,五金包,2
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,11,GSSNZGLS5040BH,10,ST5X38内六角过山丝,Ø5x38mm,#10,黑色,五金包,4
BOM - LGS833-3列3层开放层架带灯带电6抽斗柜-45inch,LGS833BH02S,300Dx1138Wx681Hmm,黑色,12,PTZGLS6308BH,11,ST3.5X12平头十字自攻螺丝,ST3.5x12mm,#10,黑色,五金包,2
